pos,neg,neu,compound,Emotion,Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Selected,Selected (1)
0.0,0.0,1.0,0.0,Joy,@afpfr,"[A LA UNE A 15H] #Ukraine : les forces russes continuent de frapper le Donbass, région stratégique de l'est que leurs partisans contrôlent en partie depuis 2014, et dont elles ont fait leur objectif principal depuis leur retrait des environs de Kiev fin mars #AFP 1/5 https://t.co/RVLjMB1hDE",2022-05-14 13:06:50,fr,,67.0,26.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966889.0,16564.0,True,,,No,No
0.0,0.041,0.959,-0.128,Joy,@afpfr,"Ils ont également promis samedi ""d'élargir les sanctions"" économiques visant Moscou pour son invasion de l'Ukraine à ""des secteurs dont la Russie est particulièrement dépendante"" tout en exhortant la Chine à ""ne pas saper"" ces mesures #AFP https://t.co/pdeyMo4smx",2022-05-14 12:28:20,fr,,52.0,20.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966889.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"Le G7 ne ""reconnaîtra jamais"" les frontières que la Russie veut imposer par la force avec sa guerre en Ukraine, ont affirmé aujourd'hui les ministres des Affaires étrangères des 7 pays (Allemagne, Canada, Etats-Unis, France, Italie, Japon, et Royaume-Uni) #AFP https://t.co/KRztyG7VNr",2022-05-14 12:17:15,fr,,382.0,135.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966889.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"[A LA UNE A 20H]
L'Union européenne va fournir une aide militaire supplémentaire de 500 millions d'euros à l'#Ukraine pour l'aider à se défendre contre l'invasion russe #AFP 2/5 https://t.co/CsjzqX19Ox",2022-05-13 18:01:35,fr,,35.0,8.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966889.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"Le premier appel entre le ministre de la Défense américain Lloyd Austin et son homologue russe Sergueï Choïgou depuis le début de la guerre en Ukraine n'a permis de résoudre aucun ""problème aigu"", a affirmé le Pentagone #AFP https://t.co/Ub8S1WLQyH",2022-05-13 17:13:32,fr,,70.0,36.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966889.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"[A LA UNE A 18H]
L'Union européenne va fournir une aide militaire supplémentaire de 500 millions d'euros à l'#Ukraine pour l'aider à se défendre contre l'invasion russe #AFP 2/5 https://t.co/n4ai3WvQ2U",2022-05-13 16:00:40,fr,,94.0,27.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"Le ministre américain de la défense Lloyd Austin a demandé à son homologue russe Sergueï Choïgou un cessez-le-feu ""immédiat"" en Ukraine lors de leur première conversation téléphonique depuis le début de la guerre, a annoncé le Pentagone #AFP https://t.co/IuSXbFQSwt",2022-05-13 15:24:54,fr,,73.0,19.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"Horrifiés par l'invasion de l'Ukraine, des dizaines de milliers de Russes ont choisi l'exil. Parmi eux, un chercheur, Daniel Kachnitski et un artiste, Artiom Kotenko, récemment arrivés à Paris #AFP 

🎥 @ouanesofiane ⤵️ https://t.co/L9Z1DXRgHh",2022-05-13 13:00:02,fr,,58.0,19.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"[A LA UNE 12H] L'Union européenne va fournir une aide militaire supplémentaire de 500 millions d'euros à l'Ukraine pour l'aider à se défendre contre l'invasion russe, a déclaré le chef de la diplomatie de l'Union européenne Josep Borrell #AFP 2/5 https://t.co/mfYVi9cNzX",2022-05-13 10:00:49,fr,,17.0,15.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@afpfr,"L'UE va fournir une nouvelle aide militaire de 500 millions d'euros à l'Ukraine, indique Josep Borrell, chef de la diplomatie de l'UE #AFP https://t.co/am5m2Okqdt",2022-05-13 09:17:32,fr,,271.0,90.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.074,0.926,-0.34,Joy,@afpfr,"Le ministre français des Affaires étrangères Jean-Yves Le Drian a salué la ""très forte unité"" des pays du G7 pour soutenir le combat de l'Ukraine face à la Russie ""jusqu'à la victoire"" #AFP",2022-05-13 07:20:10,fr,,48.0,17.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"La ministre des Affaires étrangères britannique Liz Truss a plaidé vendredi pour que ""plus d'armes"" soient livrées à l'Ukraine face à la Russie contre laquelle elle a également exigé de nouvelles sanctions #AFP https://t.co/UXRr1Fw9bQ",2022-05-13 07:05:00,fr,,114.0,29.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.048,0.952,-0.3182,Joy,@afpfr,"[À LA UNE 8H] Les accusations de crimes de guerre s'accumulent contre l'armée russe en Ukraine, notamment le déplacement de force de milliers de personnes dans des ""camps de filtration"". Plus de 6 millions d'Ukrainiens ont fui leur pays depuis le début de la guerre #AFP 2/5 https://t.co/99nlZdJXqS",2022-05-13 06:01:41,fr,,27.0,12.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.069,0.0,0.931,0.4215,Joy,@afpfr,🎧  Sur le fil est dans des champs de blé… fertilisés à l’urine. Une expérimentation est actuellement menée à Saclay en Ile-de-France. Une alternative plus écologique et économique que les engrais chimiques dont le prix explose avec la guerre en Ukraine. https://t.co/kReIQLYPoG,2022-05-13 05:35:00,fr,,21.0,9.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"🎥 Marat Gabidullin a travaillé pour la milice privée russe Wagner en #Ukraine et en Syrie de 2015 à 2019. 

Il est le premier membre de ce groupe paramilitaire à prendre la parole à visage découvert ⤵️ #AFP #AFPTV https://t.co/kcSpUnFGS1",2022-05-12 18:30:00,fr,,54.0,41.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.115,0.885,-0.6808,Joy,@afpfr,"[A LA UNE A 20H]
Le Conseil des droits de l'homme de l'ONU a resserré son étau sur la #Russie en approuvant à une très large majorité l'ouverture d'une enquête sur les graves violations des droits de l'homme reprochées aux troupes d'occupation russes en #Ukraine #AFP 4/5 https://t.co/xIbXZxUs7V",2022-05-12 18:02:23,fr,,52.0,18.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"[A LA UNE A 20H]
La Russie a menacé la #Finlande d'une riposte ""militaro-technique après que ses dirigeants ont annoncé leur volonté d'adhérer ""sans délai"" à l'#OTAN sous l'influence de la guerre en #Ukraine #AFP 1/5 https://t.co/DnHhZtwdkk",2022-05-12 18:00:55,fr,,119.0,73.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.115,0.885,-0.6808,Joy,@afpfr,"[A LA UNE A 18H]
Le Conseil des droits de l'homme de l'ONU a resserré son étau sur la #Russie en approuvant à une très large majorité l'ouverture d'une enquête sur les graves violations des droits de l'homme reprochées aux troupes d'occupation russes en #Ukraine #AFP 3/5 https://t.co/7yxAWgvC4h",2022-05-12 16:01:22,fr,,42.0,12.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.077,0.923,-0.4588,Joy,@afpfr,"Le géant gazier russe Gazprom a annoncé jeudi cesser d'utiliser un gazoduc clé pour le transit de gaz à l'Europe via la Pologne, en réplique aux sanctions occidentales imposées à la Russie à cause de son offensive en Ukraine #AFP https://t.co/cvImWb1pKG",2022-05-12 12:43:09,fr,,75.0,52.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"La présidente de la Banque européenne pour la reconstruction et le développement (Berd), Odile Renaud-Basso, a déclaré que son institution avait levé 1 milliard d'euros cette semaine pendant son assemblée générale annuelle pour aider l'Ukraine #AFP https://t.co/eZRnk4WsJM",2022-05-12 10:15:00,fr,,39.0,16.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,🇺🇦 Carte de l'Ukraine mettant en évidence le réseau de gazoducs par lequel transite le gaz russe vers l'Europe occidentale #AFP ⤵️ https://t.co/psJAhdQ8pJ,2022-05-12 07:30:00,fr,,60.0,25.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.077,0.923,-0.5423,Joy,@afpfr,"[À LA UNE 8H] L'Ukraine va mener le premier procès pour crime de guerre lié à l'invasion russe contre un soldat de 21 ans accusé d'avoir abattu un civil désarmé, tandis que Moscou affirmait que Kiev avait bombardé mercredi une ville russe 1/5 https://t.co/OqgynRV1PW",2022-05-12 06:01:43,fr,,65.0,37.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"[A LA UNE A 18H]
Quelque 561 soldats de la Garde nationale ukrainienne ont été tués depuis le début de l'invasion russe de l'Ukraine, a affirmé le chef de cette institution, Oleksiï Nadtotchy #AFP 3/5 https://t.co/NARhrEda7G",2022-05-11 16:03:28,fr,,23.0,18.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445611.0,4.0,1354.0,3966750.0,16567.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"@AJEnglish ➡️ Elle avait rejoint en 1997 #AlJazeera, un an après le lancement de la chaîne dont elle est devenue une des reporters stars

💬 Pour Hoda Abdel-Hamid, une de ses collègues jointe par téléphone par l'#AFP depuis l'Ukraine, ""elle était assurément une journaliste très courageuse"" https://t.co/BE88hskdpB",2022-05-11 14:18:43,fr,,31.0,12.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.067,0.0,0.933,0.4215,Joy,@afpfr,"🇺🇦 C'est la saison des semailles en Ukraine et les démineurs sont submergés d'appels pour détruire les missiles ou les mines non explosés dans les champs qui, par endroit, ont déjà blessé ou tué des agriculteurs #AFP 

🎥 @dirkaDemir ⤵️ https://t.co/QWiXH4eQz4",2022-05-11 13:30:00,fr,,65.0,29.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.05,0.95,-0.2023,Joy,@afpfr,"[🇺🇦 Reportage] 
""Ils ont peur quand il y a des bombardements. Il faut que ce soit silencieux quand on pêche""

En Ukraine, les déboires d'un pêcheur illustrent la férocité des combats #AFP 

➡️ https://t.co/swiOehF4RO
Par @dmitryzaksAFP https://t.co/8uXSkxsnTA",2022-05-11 11:15:00,fr,,34.0,17.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"🇺🇦 La situation dans l'Est de l'Ukraine au 11 mai (9h, heure française) #AFP #AFPgraphics ⤵️ https://t.co/CpMWUBWLAZ",2022-05-11 09:45:16,fr,,55.0,44.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"[À LA UNE 8H] L'étau russe se desserre sur Kharkiv, la deuxième ville de l'Ukraine située dans l'est et qui était pilonnée depuis fin février, ont affirmé les autorités ukrainiennes dans la nuit de mardi à mercredi #AFP 4/5 https://t.co/gaUkYS0zG5",2022-05-11 06:00:53,fr,,66.0,27.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.069,0.0,0.931,0.4215,Joy,@afpfr,"🇺🇦 C'est la saison des semailles en Ukraine et les démineurs sont submergés d'appels pour détruire les missiles ou les mines non explosés dans les champs qui, par endroit, ont déjà blessé ou tué des agriculteurs 

🎥  @dirkaDemir #AFP https://t.co/aPD2XOLxVX",2022-05-10 20:30:00,fr,,257.0,129.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"""Une grande perte pour toute l'Ukraine. Aujourd'hui, Léonid Kravtchouk est décédé - le premier président de l'Ukraine, le premier président de la Rada (parlement ukrainien, ndlr) et l'homme qui est à l'origine de l'Etat ukrainien moderne"", a indiqué M. Klitschko sur Telegram #AFP",2022-05-10 18:38:21,fr,,57.0,11.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"Le premier président de l'Ukraine indépendante et l'un des fossoyeurs de l'URSS, Léonid Kravtchouk, est décédé aujourd'hui à l'âge de 88 ans en pleine invasion russe du pays, a annoncé le maire de Kiev, Vitali Klitschko #AFP https://t.co/34XTmdQWuX",2022-05-10 18:37:19,fr,,184.0,52.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"[A LA UNE A 20H] Le renseignement américain dit prévoir une extension du conflit au-delà de l'Ukraine, estimant que le président russe Vladimir Poutine veut le porter en Moldavie, tandis que Kiev a à nouveau insisté sur la nécessité pour sa sécurité d'adhérer à l'UE #AFP 1/5 https://t.co/CFf6cVs94X",2022-05-10 18:05:41,fr,,155.0,73.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"[A LA UNE A 18H] Les chefs de la diplomatie allemande et néerlandais étaient en #Ukraine aujourd'hui, où les livraisons d'armes américaines devraient s'accélérer après la réactivation par Joe Biden d'un dispositif de la Seconde Guerre mondiale  1/5 https://t.co/Zz4zEkJA5G",2022-05-10 16:11:40,fr,,113.0,28.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"Le président russe, qui compte selon elle sur un essoufflement du soutien occidental à l'Ukraine, se prépare à un long conflit, pour lequel il va ""probablement"" imposer la loi martiale en Russie, a déclaré Avril Haines au Congrès #AFP https://t.co/9LRdVlyVo7",2022-05-10 14:55:58,fr,,92.0,45.0,@afpfr,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"Vladimir Poutine n'a pas l'intention de se limiter à l'occupation à la seule région du Donbass en Ukraine, mais veut porter le conflit à la Transdniestrie, région de Moldavie qui a fait sécession en 1990, affirme aujourd'hui la cheffe du renseignement américain, Avril Haines #AFP https://t.co/wpCzrCrrUg",2022-05-10 14:54:46,fr,,487.0,304.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.125,0.875,-0.4588,Joy,@afpfr,"Dans l'Est de l'Ukraine, les habitants vivent au rythme des bombardements alors que la Russie a intensifié son offensive #AFP 

🎥 @ArmanSoldin ⤵️ https://t.co/gJTZim6zfQ",2022-05-10 14:00:01,fr,,37.0,22.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@afpfr,"En Ukraine, dans sa vieille voiture, Olga transporte ses chatons loin des bombardements #AFP 

🎥 @dirkaDemir ⤵️ https://t.co/R3Nuqdajvj",2022-05-10 13:00:02,fr,,270.0,50.0,,Agence France-Presse,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/VOvpA2ky3O",445607.0,4.0,1354.0,3966890.0,16564.0,True,,,No,No
